Feed Name,Attribute ID,Attribute Name,Feed ID,Technical Data Type,Technical Data Values,Collibra Catalog ID,DGC Data Element,Definition,One Hop Column(s)
DELTA STRUCTURED PRODUCT,T-296-PARTY_ID,PARTY_ID,296,String,,,Party ID,,
DELTA STRUCTURED PRODUCT,T-296-LEGAL_ENTITY,LEGAL_ENTITY,296,String,,,Entity Code,,
DELTA STRUCTURED PRODUCT,T-296-LMV,LMV,296,String,,,,,
DELTA STRUCTURED PRODUCT,T-296-SMV,SMV,296,String,,,,,
DELTA STRUCTURED PRODUCT,T-296-CLOSED_STRUCTURE_LMV,CLOSED_STRUCTURE_LMV,296,String,,,,,
DELTA STRUCTURED PRODUCT,T-296-CLOSED_STRUCTURE_SMV,CLOSED_STRUCTURE_SMV,296,String,,,,,
Failed Sales and Purchases,T-297-ROW_ID,ROW_ID,297,Integer,1/1/6552 0:00,,Row ID,The row identifier of the dataset.,
Failed Sales and Purchases,T-297-RUN_ID,RUN_ID,297,Integer,1163202 - 1265441,,Run ID,The run number for the table of information.,
Failed Sales and Purchases,T-297-TABLE_ID,TABLE_ID,297,Integer,297 - 297,,Table ID,The table/feed ID for which the row of information belongs to.,
Failed Sales and Purchases,T-297-BUSINESS_DATE,BUSINESS_DATE,297,String,9/9/2022 0:00,,COB Date,Close of business date for which the report is run.,
Failed Sales and Purchases,T-297-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,297,String,Y,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
Failed Sales and Purchases,T-297-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,297,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
Failed Sales and Purchases,T-297-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,297,String,None,,Exception Row Flag,,
Failed Sales and Purchases,T-297-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,297,String,None,,Exception Signoff,,
Failed Sales and Purchases,T-297-MATURITY_DATE,MATURITY_DATE,297,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
Failed Sales and Purchases,T-297-ENTRY_TS,ENTRY_TS,297,Datetime,2021-10-20 06:26:59.956918 - 2023-08-21 07:09:41.390594,,Entry TS,,
Failed Sales and Purchases,T-297-CUSIP,CUSIP,297,String,9900036D2,,CUSIP,The CUSIP identifier of the instrument.,
Failed Sales and Purchases,T-297-COST_CENTRE,COST_CENTRE,297,String,5S06,,Cost Centre,,
Failed Sales and Purchases,T-297-PARTY_ID,PARTY_ID,297,String,BBB00189780,,Party ID,,
Failed Sales and Purchases,T-297-SAP_GL_ACCOUNT,SAP_GL_ACCOUNT,297,String,120103,,Sap GL Account,,
Failed Sales and Purchases,T-297-CURRENCY,CURRENCY,297,String,EUR,,Currency,The currency the values are respresented in.,
Failed Sales and Purchases,T-297-LEGAL_ENTITY,LEGAL_ENTITY,297,String,302,,Entity Code,,
Failed Sales and Purchases,T-297-MARKET_VALUE_MX,MARKET_VALUE_MX,297,Float,-4117874428,,Market Value,,
Failed Sales and Purchases,T-297-MARKET_VALUE_USD,MARKET_VALUE_USD,297,Float,-4117874428,,Market Value USD,,
Failed Sales and Purchases,T-297-FAILED_TYPE,FAILED_TYPE,297,String,Failed Purchase_Secured Lending                                                                     ,,,,
Failed Sales and Purchases,T-297-FLOW_IND,FLOW_IND,297,String,B,,,,
Failed Sales and Purchases,T-297-END_DATE,END_DATE,297,String,12/15/2022 0:00,,End Date,The end/maturity date of the financial instrument.,
Failed Sales and Purchases,T-297-TRADING_PARTNER,TRADING_PARTNER,297,String,None,,Trading Partner,,
FID Unsecured Funding TD,T-300-ROW_ID,ROW_ID,300,Integer,1/1/3990 0:00,,Row ID,The row identifier of the dataset.,
FID Unsecured Funding TD,T-300-RUN_ID,RUN_ID,300,Integer,1164421 - 1269735,,Run ID,The run number for the table of information.,
FID Unsecured Funding TD,T-300-TABLE_ID,TABLE_ID,300,Integer,300 - 300,,Table ID,The table/feed ID for which the row of information belongs to.,
FID Unsecured Funding TD,T-300-BUSINESS_DATE,BUSINESS_DATE,300,String,12/31/2021 0:00,,COB Date,Close of business date for which the report is run.,
FID Unsecured Funding TD,T-300-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,300,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
FID Unsecured Funding TD,T-300-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,300,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
FID Unsecured Funding TD,T-300-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,300,String,N,,Exception Row Flag,,
FID Unsecured Funding TD,T-300-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,300,String,Y,,Exception Signoff,,
FID Unsecured Funding TD,T-300-MATURITY_DATE,MATURITY_DATE,300,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
FID Unsecured Funding TD,T-300-ENTRY_TS,ENTRY_TS,300,Datetime,2021-10-28 04:34:38.159056 - 2023-09-18 07:52:48.715007,,Entry TS,,
FID Unsecured Funding TD,T-300-TRADING_BOOK,TRADING_BOOK,300,String,GWCPI,,Trading Book,,
FID Unsecured Funding TD,T-300-CUSIP,CUSIP,300,String,61760QBZ6,,CUSIP,The CUSIP identifier of the instrument.,
FID Unsecured Funding TD,T-300-CURRENCY,CURRENCY,300,String,USD,,Currency,The currency the values are respresented in.,
FID Unsecured Funding TD,T-300-PRODUCT_TYPE,PRODUCT_TYPE,300,String,NOTE,,Product Classification,,
FID Unsecured Funding TD,T-300-NOTIONAL_MX,NOTIONAL_MX,300,Float,-1.9074E+11,,Notional MX,,
FID Unsecured Funding TD,T-300-TRADE_DATE,TRADE_DATE,300,String,4/6/2021 0:00,,Trade Date,,
FID Unsecured Funding TD,T-300-END_DATE,END_DATE,300,String,10/10/2024 0:00,,End Date,The end/maturity date of the financial instrument.,
FID Unsecured Funding TD,T-300-PAY_OFF,PAY_OFF,300,String,Trend-Inflation YearOnYear CapFloor,,,,
FID Unsecured Funding TD,T-300-FID1_ID,FID1_ID,300,String,10000148428,,,,
FID Unsecured Funding TD,T-300-MARKET_VALUE_MX,MARKET_VALUE_MX,300,Float,-1.4667E+11,,Market Value,,
FID Unsecured Funding TD,T-300-TAPS_TRADING_ACCOUNT,TAPS_TRADING_ACCOUNT,300,String,07200GWF0,,TAPS Trading Account,The firm trading account of the position.,
FID Unsecured Funding TD,T-300-SUB_TYPE,SUB_TYPE,300,String,SN_to_be_mapped_Corp,,,,
FID Unsecured Funding TD,T-300-TEMPLATE,TEMPLATE,300,String,sn-102xac,,,,
FID Unsecured Funding TD,T-300-PRICE,PRICE,300,Float,-2.22,,Price,,
FID Unsecured Funding TD,T-300-FX_RATE,FX_RATE,300,Float,0.57 - 24470.0,,,,
FID Unsecured Funding TD,T-300-AVERAGE_LIFE,AVERAGE_LIFE,300,Float,0.0 - 31.38,,Average Life,,
FID Unsecured Funding TD,T-300-EXPECTED_MATURITY_DATE,EXPECTED_MATURITY_DATE,300,String,10/10/2024 0:00,,Expected Maturity Date,,
FID Unsecured Funding TD,T-300-ISSUE_DATE,ISSUE_DATE,300,String,10/10/2012 0:00,,Issue Date,,
FID Unsecured Funding TD,T-300-CURRENT_NOTIONAL_MX,CURRENT_NOTIONAL_MX,300,Float,-1.42275E+11,,Current Notional MX,,
FID Unsecured Funding TD,T-300-CFP_COMB_AVG_LIFE,CFP_COMB_AVG_LIFE,300,Float,0.0 - 31.43,,,,
FID Unsecured Funding TD,T-300-CFP_COMB_EXP_MAT_DATE,CFP_COMB_EXP_MAT_DATE,300,String,None,,,,
FID Unsecured Funding TD,T-300-CFP_IDYOSYNC_AVG_LIFE,CFP_IDYOSYNC_AVG_LIFE,300,Float,0.0 - 34.1,,,,
FID Unsecured Funding TD,T-300-CFP_IDYOSYNC_EXP_MAT_DATE,CFP_IDYOSYNC_EXP_MAT_DATE,300,String,None,,,,
FID Unsecured Funding TD,T-300-CFP_MARKET_AVG_LIFE,CFP_MARKET_AVG_LIFE,300,Float,0.0 - 31.03,,,,
FID Unsecured Funding TD,T-300-CFP_MARKET_EXP_MAT_DATE,CFP_MARKET_EXP_MAT_DATE,300,String,None,,,,
FID Unsecured Funding TD,T-300-CFP_RATES_WORST_AVG_LIFE,CFP_RATES_WORST_AVG_LIFE,300,Float,0.0 - 31.39,,,,
FID Unsecured Funding TD,T-300-CFP_RATES_WORST_EXP_MAT_DATE,CFP_RATES_WORST_EXP_MAT_DATE,300,String,None,,,,
FID Unsecured Funding TD,T-300-LEGAL_ENTITY,LEGAL_ENTITY,300,String,201,,Entity Code,,
FID Unsecured Funding TD,T-300-PROXY_NAME,PROXY_NAME,300,String,StructuredNote:RICE,,,,
FID Unsecured Funding TD,T-300-FUNDING_TYPE,FUNDING_TYPE,300,String,DEBT,,Funding Type,,
FID Unsecured Funding TD,T-300-CALL_PROBABILITY,CALL_PROBABILITY,300,Float,0.0 - 100.0,,,,
IFRS Listed Derivative Exposures,T-301-ROW_ID,ROW_ID,301,Integer,1 - 162604,,Row ID,The row identifier of the dataset.,
IFRS Listed Derivative Exposures,T-301-RUN_ID,RUN_ID,301,Integer,1164497 - 1164497,,Run ID,The run number for the table of information.,
IFRS Listed Derivative Exposures,T-301-TABLE_ID,TABLE_ID,301,Integer,301 - 301,,Table ID,The table/feed ID for which the row of information belongs to.,
IFRS Listed Derivative Exposures,T-301-BUSINESS_DATE,BUSINESS_DATE,301,String,10/27/2021 0:00,,COB Date,Close of business date for which the report is run.,
IFRS Listed Derivative Exposures,T-301-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,301,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
IFRS Listed Derivative Exposures,T-301-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,301,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
IFRS Listed Derivative Exposures,T-301-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,301,String,N,,Exception Row Flag,,
IFRS Listed Derivative Exposures,T-301-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,301,String,Y,,Exception Signoff,,
IFRS Listed Derivative Exposures,T-301-MATURITY_DATE,MATURITY_DATE,301,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
IFRS Listed Derivative Exposures,T-301-ENTRY_TS,ENTRY_TS,301,Datetime,2021-10-28 15:03:02.623392 - 2021-10-28 15:03:02.623392,,Entry TS,,
IFRS Listed Derivative Exposures,T-301-NETTING_GROUP_ID,NETTING_GROUP_ID,301,String,PXUE,,Netting Group ID,,
IFRS Listed Derivative Exposures,T-301-TAPS_TRADING_ACCOUNT,TAPS_TRADING_ACCOUNT,301,String,077002JE4,,TAPS Trading Account,The firm trading account of the position.,
IFRS Listed Derivative Exposures,T-301-CUSIP,CUSIP,301,String,99C37YLT6,,CUSIP,The CUSIP identifier of the instrument.,
IFRS Listed Derivative Exposures,T-301-LEGAL_ENTITY,LEGAL_ENTITY,301,String,302,,Entity Code,,
IFRS Listed Derivative Exposures,T-301-GL_ACCOUNT,GL_ACCOUNT,301,String,221005,,GL Account,,
IFRS Listed Derivative Exposures,T-301-PRODUCT_TYPE,PRODUCT_TYPE,301,String,SMV-DERIVATIVES-GROSS FAIR VALUE - LEQ,,Product Classification,,
IFRS Listed Derivative Exposures,T-301-COST_CENTRE,COST_CENTRE,301,String,3N67,,Cost Centre,,
IFRS Listed Derivative Exposures,T-301-PARTY_ID,PARTY_ID,301,String,None,,Party ID,,
IFRS Listed Derivative Exposures,T-301-CURRENCY,CURRENCY,301,String,SEK,,Currency,The currency the values are respresented in.,
IFRS Listed Derivative Exposures,T-301-BALANCE_AMT_MX,BALANCE_AMT_MX,301,Float,-38990119382,,,,
Etrade HLA,T-302-ROW_ID,ROW_ID,302,Integer,1/1/1997 0:00,,Row ID,The row identifier of the dataset.,
Etrade HLA,T-302-RUN_ID,RUN_ID,302,Float,1164476.0 - 1270157.0,,Run ID,The run number for the table of information.,
Etrade HLA,T-302-TABLE_ID,TABLE_ID,302,Integer,302 - 302,,Table ID,The table/feed ID for which the row of information belongs to.,
Etrade HLA,T-302-BUSINESS_DATE,BUSINESS_DATE,302,String,10/27/2021 0:00,,COB Date,Close of business date for which the report is run.,
Etrade HLA,T-302-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,302,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
Etrade HLA,T-302-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,302,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
Etrade HLA,T-302-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,302,String,N,,Exception Row Flag,,
Etrade HLA,T-302-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,302,String,Y,,Exception Signoff,,
Etrade HLA,T-302-MATURITY_DATE,MATURITY_DATE,302,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
Etrade HLA,T-302-ENTRY_TS,ENTRY_TS,302,Datetime,2021-10-28 09:22:09.398551 - 2023-09-20 09:23:44.768202,,Entry TS,,
Etrade HLA,T-302-REPORTING_DATE,REPORTING_DATE,302,String,10/27/2021 0:00,,Reporting Date,,
Etrade HLA,T-302-FEED,FEED,302,String,E*Trade adjustment,,Feed,,
Etrade HLA,T-302-SOURCE,SOURCE,302,String,E*trade,,Source,,
Etrade HLA,T-302-END_DATE,END_DATE,302,String,10/28/2021 0:00,,End Date,The end/maturity date of the financial instrument.,
Etrade HLA,T-302-COUNTERPARTY_ACCOUNT,COUNTERPARTY_ACCOUNT,302,String,None,,Counterparty Account,,
Etrade HLA,T-302-CURRENCY,CURRENCY,302,String,USD,,Currency,The currency the values are respresented in.,
Etrade HLA,T-302-TAPS_TRADING_ACCOUNT,TAPS_TRADING_ACCOUNT,302,String,None,,TAPS Trading Account,The firm trading account of the position.,
Etrade HLA,T-302-PARTY_ID,PARTY_ID,302,String,None,,Party ID,,
Etrade HLA,T-302-COUNTERPARTY_NAME,COUNTERPARTY_NAME,302,String,E*TRADE BANK,,,,
Etrade HLA,T-302-QUANTITY,QUANTITY,302,String,None,,Quantity,,
Etrade HLA,T-302-MX_AMT,MX_AMT,302,String,None,,Original Notional USD,,
Etrade HLA,T-302-USD_AMT,USD_AMT,302,Float,-15149461697,,,,
Etrade HLA,T-302-MARKET_VALUE_MX,MARKET_VALUE_MX,302,String,None,,Market Value,,
Etrade HLA,T-302-MARKET_VALUE_USD,MARKET_VALUE_USD,302,Float,-15149461697,,Market Value USD,,
Etrade HLA,T-302-LEGAL_ENTITY,LEGAL_ENTITY,302,String,9529,,Entity Code,,
Etrade HLA,T-302-GL_COMPANY_CD,GL_COMPANY_CD,302,String,9529,,,,
Etrade HLA,T-302-ENTITY_GROUP,ENTITY_GROUP,302,String,Other Non-Bank,,,,
Etrade HLA,T-302-ENTITY_TYPE,ENTITY_TYPE,302,String,Non-Bank,,Entity type,,
Etrade HLA,T-302-COST_CENTRE,COST_CENTRE,302,String,None,,Cost Centre,,
Etrade HLA,T-302-GL_ACCOUNT,GL_ACCOUNT,302,String,None,,GL Account,,
Etrade HLA,T-302-ASSET_CLASS,ASSET_CLASS,302,String,None,,,,
Etrade HLA,T-302-GLR_CLASSIFICATION,GLR_CLASSIFICATION,302,String,Cash at Central Banks,,,,
Etrade HLA,T-302-TYPE_GROUPING,TYPE_GROUPING,302,String,Cash,,,,
Etrade HLA,T-302-DESK,DESK,302,String,None,,,,
Etrade HLA,T-302-GLR_INCLUDE,GLR_INCLUDE,302,String,None,,,,
Etrade HLA,T-302-REGION,REGION,302,String,Domestic,,,,
Etrade HLA,T-302-PRODUCT_HIERARCHY_LEVEL_4,PRODUCT_HIERARCHY_LEVEL_4,302,String,None,,Product Hierarchy Level 4,,
Etrade HLA,T-302-PRODUCT_TYPE,PRODUCT_TYPE,302,String,None,,Product Classification,,
Etrade HLA,T-302-CATEGORY_10Q,CATEGORY_10Q,302,String,Cash deposits with central banks,,,,
Etrade HLA,T-302-COUNTRY,COUNTRY,302,String,USA,,Country,,
Etrade HLA,T-302-HQLA_LEVEL,HQLA_LEVEL,302,String,None,,,,
Etrade HLA,T-302-SECURITY_TYPE,SECURITY_TYPE,302,String,None,,Security Type,,
Etrade HLA,T-302-TAPS_ACCOUNT_NAME,TAPS_ACCOUNT_NAME,302,String,None,,,,
Etrade HLA,T-302-BUSINESS_DEFINITIONS,BUSINESS_DEFINITIONS,302,String,None,,Business Definitions,,
Etrade HLA,T-302-CUSIP,CUSIP,302,String,None,,CUSIP,The CUSIP identifier of the instrument.,
Etrade HLA,T-302-COLLATERAL_CLASS,COLLATERAL_CLASS,302,String,None,,,,
Etrade HLA,T-302-VERIFICATION,VERIFICATION,302,String,TWS-CASH-CORP-ETFC-2019891510,,,,
Etrade HLA,T-302-VERIFICATION_CURRENT_FACE,VERIFICATION_CURRENT_FACE,302,String,None,,,,
Etrade Deposits,T-303-ROW_ID,ROW_ID,303,Integer,1/1/1941 0:00,,Row ID,The row identifier of the dataset.,
Etrade Deposits,T-303-RUN_ID,RUN_ID,303,Float,1164431.0 - 1174084.0,,Run ID,The run number for the table of information.,
Etrade Deposits,T-303-TABLE_ID,TABLE_ID,303,Integer,303 - 303,,Table ID,The table/feed ID for which the row of information belongs to.,
Etrade Deposits,T-303-BUSINESS_DATE,BUSINESS_DATE,303,String,10/27/2021 0:00,,COB Date,Close of business date for which the report is run.,
Etrade Deposits,T-303-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,303,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
Etrade Deposits,T-303-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,303,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
Etrade Deposits,T-303-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,303,String,N,,Exception Row Flag,,
Etrade Deposits,T-303-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,303,String,Y,,Exception Signoff,,
Etrade Deposits,T-303-MATURITY_DATE,MATURITY_DATE,303,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
Etrade Deposits,T-303-ENTRY_TS,ENTRY_TS,303,Datetime,2021-10-28 05:38:17.687795 - 2022-01-02 16:17:52.755329,,Entry TS,,
Etrade Deposits,T-303-REPORTING_DATE,REPORTING_DATE,303,String,10/27/2021 0:00,,Reporting Date,,
Etrade Deposits,T-303-LEGAL_ENTITY,LEGAL_ENTITY,303,String,9534,,Entity Code,,
Etrade Deposits,T-303-CUSTOMER_ACCOUNT,CUSTOMER_ACCOUNT,303,String,None,,,,
Etrade Deposits,T-303-PARTY_ID,PARTY_ID,303,String,None,,Party ID,,
Etrade Deposits,T-303-COUNTERPARTY_NUMBER,COUNTERPARTY_NUMBER,303,String,None,,,,
Etrade Deposits,T-303-COUNTERPARTY_TYPE,COUNTERPARTY_TYPE,303,String,Non-Financial Corporate,,Counterparty Type,,
Etrade Deposits,T-303-GL_ACCOUNT,GL_ACCOUNT,303,String,None,,GL Account,,
Etrade Deposits,T-303-COST_CENTRE,COST_CENTRE,303,String,None,,Cost Centre,,
Etrade Deposits,T-303-PRODUCT_TYPE,PRODUCT_TYPE,303,String,ESDA,,Product Classification,,
Etrade Deposits,T-303-CURRENCY,CURRENCY,303,String,USD,,Currency,The currency the values are respresented in.,
Etrade Deposits,T-303-CUSIP,CUSIP,303,String,None,,CUSIP,The CUSIP identifier of the instrument.,
Etrade Deposits,T-303-END_DATE,END_DATE,303,String,None,,End Date,The end/maturity date of the financial instrument.,
Etrade Deposits,T-303-INSURED_FLAG,INSURED_FLAG,303,String,P,,,,
Etrade Deposits,T-303-OPERATIONAL_DEPOSIT_IND,OPERATIONAL_DEPOSIT_IND,303,String,N  ,,,,
Etrade Deposits,T-303-BROKERED_DEPOSIT_IND,BROKERED_DEPOSIT_IND,303,String,Y  ,,,,
Etrade Deposits,T-303-RECIPROCAL_DEPOSIT_IND,RECIPROCAL_DEPOSIT_IND,303,String,N  ,,,,
Etrade Deposits,T-303-SWEEP_DEPOSIT_IND,SWEEP_DEPOSIT_IND,303,String,Y  ,,,,
Etrade Deposits,T-303-AFFILIATE_IND,AFFILIATE_IND,303,String,Y  ,,,,
Etrade Deposits,T-303-TNX_DEPOSIT_IND,TNX_DEPOSIT_IND,303,String,N  ,,,,
Etrade Deposits,T-303-PRE_RELATIONSHIP_IND,PRE_RELATIONSHIP_IND,303,String,NA ,,,,
Etrade Deposits,T-303-STABLE_IND,STABLE_IND,303,String,N  ,,,,
Etrade Deposits,T-303-BALANCE_USD,BALANCE_USD,303,Float,-29317086326,,,,
Etrade Deposits,T-303-BALANCE_AMT_MX,BALANCE_AMT_MX,303,Float,-29317086326,,,,
Etrade Deposits,T-303-ON_BALANCESHEET_IND,ON_BALANCESHEET_IND,303,String,Y,,,,
Etrade Deposits,T-303-COUPON,COUPON,303,String,None,,Coupon,,
IFRS Derivative Collateral,T-304-ROW_ID,ROW_ID,304,Integer,1 - 183580,,Row ID,The row identifier of the dataset.,
IFRS Derivative Collateral,T-304-RUN_ID,RUN_ID,304,Integer,1164466 - 1164466,,Run ID,The run number for the table of information.,
IFRS Derivative Collateral,T-304-TABLE_ID,TABLE_ID,304,Integer,304 - 304,,Table ID,The table/feed ID for which the row of information belongs to.,
IFRS Derivative Collateral,T-304-BUSINESS_DATE,BUSINESS_DATE,304,String,10/27/2021 0:00,,COB Date,Close of business date for which the report is run.,
IFRS Derivative Collateral,T-304-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,304,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
IFRS Derivative Collateral,T-304-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,304,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
IFRS Derivative Collateral,T-304-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,304,String,N,,Exception Row Flag,,
IFRS Derivative Collateral,T-304-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,304,String,Y,,Exception Signoff,,
IFRS Derivative Collateral,T-304-MATURITY_DATE,MATURITY_DATE,304,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
IFRS Derivative Collateral,T-304-ENTRY_TS,ENTRY_TS,304,Datetime,2021-10-28 08:54:12.633228 - 2021-10-28 08:54:12.633228,,Entry TS,,
IFRS Derivative Collateral,T-304-TAPS_TRADING_ACCOUNT,TAPS_TRADING_ACCOUNT,304,String,0580000J0,,TAPS Trading Account,The firm trading account of the position.,
IFRS Derivative Collateral,T-304-LEGAL_ENTITY,LEGAL_ENTITY,304,String,201,,Entity Code,,
IFRS Derivative Collateral,T-304-SAP_GL_ACCOUNT,SAP_GL_ACCOUNT,304,String,250090,,Sap GL Account,,
IFRS Derivative Collateral,T-304-COST_CENTRE,COST_CENTRE,304,String,7Q20,,Cost Centre,,
IFRS Derivative Collateral,T-304-PARTY_ID,PARTY_ID,304,String,BBB00319827,,Party ID,,
IFRS Derivative Collateral,T-304-CURRENCY,CURRENCY,304,String,USD,,Currency,The currency the values are respresented in.,
IFRS Derivative Collateral,T-304-BALANCE_AMT_MX,BALANCE_AMT_MX,304,Float,-2.22823E+12,,,,
IFRS OTC Derivative Exposures,T-305-ROW_ID,ROW_ID,305,Integer,1 - 144889,,Row ID,The row identifier of the dataset.,
IFRS OTC Derivative Exposures,T-305-RUN_ID,RUN_ID,305,Integer,1164617 - 1164617,,Run ID,The run number for the table of information.,
IFRS OTC Derivative Exposures,T-305-TABLE_ID,TABLE_ID,305,Integer,305 - 305,,Table ID,The table/feed ID for which the row of information belongs to.,
IFRS OTC Derivative Exposures,T-305-BUSINESS_DATE,BUSINESS_DATE,305,String,10/27/2021 0:00,,COB Date,Close of business date for which the report is run.,
IFRS OTC Derivative Exposures,T-305-FILL_FORWARD_FLAG,FILL_FORWARD_FLAG,305,String,N,,Fill Forward Flag,"Flag indicating whether a fill forward (or ""roll forward"") has taken place for the row of information.",
IFRS OTC Derivative Exposures,T-305-DEFAULT_SET_FLAG,DEFAULT_SET_FLAG,305,String,N,,Default Set Flag,Indicates whether the dataset is the default for the run of information.,
IFRS OTC Derivative Exposures,T-305-EXCEPTION_ROW_FLAG,EXCEPTION_ROW_FLAG,305,String,N,,Exception Row Flag,,
IFRS OTC Derivative Exposures,T-305-EXCEPTION_SIGNOFF,EXCEPTION_SIGNOFF,305,String,Y,,Exception Signoff,,
IFRS OTC Derivative Exposures,T-305-MATURITY_DATE,MATURITY_DATE,305,String,None,,Contractual Maturity Date,The maturity date of the instrument.,
IFRS OTC Derivative Exposures,T-305-ENTRY_TS,ENTRY_TS,305,Datetime,2021-10-29 03:24:09.237379 - 2021-10-29 03:24:09.237379,,Entry TS,,
IFRS OTC Derivative Exposures,T-305-GL_ACCOUNT,GL_ACCOUNT,305,String,123002,,GL Account,,
IFRS OTC Derivative Exposures,T-305-TAPS_TRADING_ACCOUNT,TAPS_TRADING_ACCOUNT,305,String,075BMA117,,TAPS Trading Account,The firm trading account of the position.,
IFRS OTC Derivative Exposures,T-305-LEGAL_ENTITY,LEGAL_ENTITY,305,String,105,,Entity Code,,
IFRS OTC Derivative Exposures,T-305-COST_CENTRE,COST_CENTRE,305,String,6Y67,,Cost Centre,,
IFRS OTC Derivative Exposures,T-305-PARTY_ID,PARTY_ID,305,String,BBB00319961,,Party ID,,
IFRS OTC Derivative Exposures,T-305-PRODUCT_TYPE,PRODUCT_TYPE,305,String,None,,Product Classification,,
IFRS OTC Derivative Exposures,T-305-CUSIP,CUSIP,305,String,D36317338,,CUSIP,The CUSIP identifier of the instrument.,
IFRS OTC Derivative Exposures,T-305-MS_REHYPO_RIGHT,MS_REHYPO_RIGHT,305,String,None,,,,
IFRS OTC Derivative Exposures,T-305-GROSS_LONG_USD,GROSS_LONG_USD,305,Float,-1.66828E+11,,,,
IFRS OTC Derivative Exposures,T-305-GROSS_SHORT_USD,GROSS_SHORT_USD,305,Float,-33223756106,,,,
IFRS OTC Derivative Exposures,T-305-OTC_NET_LMV,OTC_NET_LMV,305,Float,-86467697210,,,,
IFRS OTC Derivative Exposures,T-305-OTC_NET_SMV,OTC_NET_SMV,305,Float,-83480313959,,,,
IFRS OTC Derivative Exposures,T-305-IFRS_NET_LMV,IFRS_NET_LMV,305,Float,-166852186.5,,,,
IFRS OTC Derivative Exposures,T-305-IFRS_NET_SMV,IFRS_NET_SMV,305,Float,-1043990408,,,,
IFRS OTC Derivative Exposures,T-305-GL_DELTA_LMV,GL_DELTA_LMV,305,Float,-1227154.3,,,,
IFRS OTC Derivative Exposures,T-305-GL_DELTA_SMV,GL_DELTA_SMV,305,Float,-3659610.27,,,,
IFRS OTC Derivative Exposures,T-305-CURRENCY,CURRENCY,305,String,USD,,Currency,The currency the values are respresented in.,
